product_no,price
p19015,906.59
p19016,77.09
p19017,719.91
p19018,88.37
p19019,855.72
p19020,730.26
p19021,401.18
p19022,350.70
p19023,63.71
p19024,304.73
p19025,219.73
p19026,530.62
p19027,552.72
p19028,180.72
p19029,749.69
p19030,928.40
p19031,105.33
p19032,31.74
p19033,322.70
p19034,620.59
p19035,632.03
p19036,755.16
p19037,88.88
p19038,371.45
p19039,957.55
p19040,466.47
p19041,879.42
p19042,363.52
p19043,842.91
p19044,266.13
p19045,171.20
p19046,248.00
p19047,704.96
p19048,76.77
p19049,55.74
p19050,602.71
p19051,496.87
p19052,207.47
p19053,409.84
p19054,45.95
p19055,358.62
p19056,793.71
p19057,831.33
p19058,825.20
p19059,669.88
p19060,266.55
p19061,969.56
p19062,683.45
p19063,550.55
p19064,956.26
p19065,955.11
p19066,922.13
p19067,110.77
p19068,235.39
p19069,899.53
p19070,310.44
p19071,357.84
p19072,28.45
p19073,982.70
p19074,562.61
p19075,765.70
p19076,5.34
p19077,397.00
p19078,866.84
p19079,115.11
p19080,812.85
p19081,638.31
p19082,231.51
p19083,132.22
p19084,109.84
p19085,991.31
p19086,166.28
p19087,701.31
p19088,401.40
p19089,558.08
p19090,782.11
p19091,856.99
p19092,71.78
p19093,584.94
p19094,507.82
p19095,380.93
p19096,631.17
p19097,338.18
p19098,83.35
p19099,450.89
p19100,168.38
p19101,637.36
p19102,924.23
p19103,437.04
p19104,96.09
p19105,749.47
p19106,728.03
p19107,672.64
p19108,571.94
p19109,600.91
p19110,332.28
p19111,514.40
p19112,896.24
p19113,388.93
p19114,242.14
p19115,301.91
p19116,224.67
p19117,133.57
p19118,981.49
p19119,834.69
p19120,899.37
p19121,634.91
p19122,98.77
p19123,493.98
p19124,484.62
p19125,151.42
p19126,117.30
p19127,380.09
p19128,945.43
p19129,409.79
p19130,408.93
p19131,809.94
p19132,428.12
p19133,583.74
p19134,187.11
p19135,475.50
p19136,833.00
p19137,73.83
p19138,415.76
p19139,410.36
p19140,209.62
p19141,712.56
p19142,83.23
p19143,105.48
p19144,132.64
p19145,522.20
p19146,29.25
p19147,772.47
p19148,449.17
p19149,312.13
p19150,251.40
p19151,743.43
p19152,234.69
p19153,567.69
p19154,721.33
p19155,47.32
p19156,577.57
p19157,897.91
p19158,726.53
p19159,695.17
p19160,164.40
p19161,973.51
p19162,113.00
p19163,139.19
p19164,425.41
p19165,980.90
p19166,210.42
p19167,451.17
p19168,781.96
p19169,262.99
p19170,64.59
p19171,724.06
p19172,782.19
p19173,208.75
p19174,208.68
p19175,948.81
p19176,898.18
p19177,117.31
p19178,772.12
p19179,680.91
p19180,771.24
p19181,932.30
p19182,701.54
p19183,195.02
p19184,727.24
p19185,178.89
p19186,943.55
p19187,31.00
p19188,804.17
p19189,61.96
p19190,932.66
p19191,9.36
p19192,53.24
p19193,45.49
p19194,814.70
p19195,928.33
p19196,735.74
p19197,842.06
p19198,101.15
p19199,396.95
p19200,65.72
p19201,685.55
p19202,954.49
p19203,956.35
p19204,927.46
p19205,290.89
p19206,824.58
p19207,778.98
p19208,201.87
p19209,286.70
p19210,186.16
p19211,233.80
p19212,847.25
p19213,802.68
p19214,689.09
p19215,933.67
p19216,927.74
p19217,966.31
p19218,620.66
p19219,856.48
p19220,812.21
p19221,930.76
p19222,732.59
p19223,564.30
p19224,966.27
p19225,802.60
p19226,277.06
p19227,144.89
p19228,258.52
p19229,398.75
p19230,440.07
p19231,835.03
p19232,785.69
p19233,633.27
p19234,854.41
p19235,772.24
p19236,999.81
p19237,887.04
p19238,3.55
p19239,963.79
p19240,553.95
p19241,549.76
p19242,183.81
p19243,135.81
p19244,420.01
p19245,682.38
p19246,379.39
p19247,989.72
p19248,952.39
p19249,507.03
p19250,889.18
p19251,688.91
p19252,515.71
p19253,190.99
p19254,994.86
p19255,277.78
p19256,234.25
p19257,318.14
p19258,729.59
p19259,641.23
p19260,458.38
p19261,754.30
p19262,931.00
p19263,445.28
p19264,766.70
p19265,550.26
p19266,339.48
p19267,911.68
p19268,332.03
p19269,579.56
p19270,32.79
p19271,321.84
p19272,235.13
p19273,580.08
p19274,465.37
p19275,876.91
p19276,781.46
p19277,982.31
p19278,297.49
p19279,115.04
p19280,766.28
p19281,120.36
p19282,442.80
p19283,75.64
p19284,613.61
p19285,556.93
p19286,598.82
p19287,946.46
p19288,925.50
p19289,815.57
p19290,979.51
p19291,92.34
p19292,548.89
p19293,740.50
p19294,461.96
p19295,550.99
p19296,370.73
p19297,457.15
p19298,189.36
p19299,464.74
p19300,116.83
p19301,394.89
p19302,344.04
p19303,891.09
p19304,929.48
p19305,380.74
p19306,822.77
p19307,979.47
p19308,383.47
p19309,306.39
p19310,835.93
p19311,87.14
p19312,550.97
p19313,587.28
p19314,473.03
p19315,967.46
p19316,569.70
p19317,260.48
p19318,480.76
p19319,839.52
p19320,823.04
p19321,508.40
p19322,349.38
p19323,42.56
p19324,904.62
p19325,213.53
p19326,725.08
p19327,744.35
p19328,880.27
p19329,239.13
p19330,714.52
p19331,971.69
p19332,405.93
p19333,76.26
p19334,401.48
p19335,118.64
p19336,393.37
p19337,369.12
p19338,754.52
p19339,464.68
p19340,584.71
p19341,265.44
p19342,673.70
p19343,790.48
p19344,65.70
p19345,220.34
p19346,717.77
p19347,883.07
p19348,32.21
p19349,971.89
p19350,383.79
p19351,390.30
p19352,151.20
p19353,688.57
p19354,253.54
p19355,85.84
p19356,492.36
p19357,349.23
p19358,605.91
p19359,790.41
p19360,80.05
p19361,192.87
p19362,302.35
p19363,238.40
p19364,787.77
p19365,228.27
p19366,667.82
p19367,601.54
p19368,542.38
p19369,33.33
p19370,311.54
p19371,553.50
p19372,243.84
p19373,891.09
p19374,440.46
p19375,914.57
p19376,101.21
p19377,203.60
p19378,769.21
p19379,38.83
p19380,839.61
p19381,691.82
p19382,223.54
p19383,16.02
p19384,799.56
p19385,443.73
p19386,108.74
p19387,72.44
p19388,435.70
p19389,850.68
p19390,264.70
p19391,418.36
p19392,552.17
p19393,661.11
p19394,261.78
p19395,568.52
p19396,880.43
p19397,307.27
p19398,299.50
p19399,565.02
p19400,953.29
p19401,832.03
p19402,662.28
p19403,930.18
p19404,401.52
p19405,535.34
p19406,383.31
p19407,798.20
p19408,319.75
p19409,612.83
p19410,832.27
p19411,228.90
p19412,549.95
p19413,954.59
p19414,527.54
p19415,99.43
p19416,4.19
p19417,568.09
p19418,27.15
p19419,75.55
p19420,753.15
p19421,289.97
p19422,350.36
p19423,965.35
p19424,815.53
p19425,999.86
p19426,528.37
p19427,997.14
p19428,193.85
p19429,34.29
p19430,688.84
p19431,534.00
p19432,859.24
p19433,610.90
p19434,779.55
p19435,356.24
p19436,882.62
p19437,386.09
p19438,715.35
p19439,575.18
p19440,25.41
p19441,378.88
p19442,995.63
p19443,980.01
p19444,663.03
p19445,340.41
p19446,59.43
p19447,291.07
p19448,195.21
p19449,532.93
p19450,147.24
p19451,146.59
p19452,670.63
p19453,778.78
p19454,824.44
p19455,520.92
p19456,773.12
p19457,977.27
p19458,825.33
p19459,750.31
p19460,835.87
p19461,429.07
p19462,949.57
p19463,965.87
p19464,970.64
p19465,463.33
p19466,972.27
p19467,253.72
p19468,619.59
p19469,816.13
p19470,546.26
p19471,690.96
p19472,308.87
p19473,310.88
p19474,368.21
p19475,177.71
p19476,837.28
p19477,754.94
p19478,518.84
p19479,953.80
p19480,345.18
p19481,276.69
p19482,289.94
p19483,905.47
p19484,850.00
p19485,434.74
p19486,61.52
p19487,347.67
p19488,662.75
p19489,706.50
p19490,745.22
p19491,858.65
p19492,81.14
p19493,801.27
p19494,272.69
p19495,483.32
p19496,865.79
p19497,889.36
p19498,902.28
p19499,574.26
p19500,328.29
p19501,41.75
p19502,692.86
p19503,945.90
p19504,505.52
p19505,877.17
p19506,452.99
p19507,435.45
p19508,64.63
p19509,137.95
p19510,598.64
p19511,427.04
p19512,59.66
p19513,132.52
p19514,300.98
p19515,7.12
p19516,823.37
p19517,241.58
p19518,107.59
p19519,976.49
p19520,96.38
p19521,31.72
p19522,320.81
p19523,570.08
p19524,432.83
p19525,553.49
p19526,577.14
p19527,275.03
p19528,408.27
p19529,548.64
p19530,788.21
p19531,613.20
p19532,896.15
p19533,656.23
p19534,734.07
p19535,862.06
p19536,34.67
p19537,44.24
p19538,312.55
p19539,399.47
p19540,443.37
p19541,619.01
p19542,311.05
p19543,591.12
p19544,714.19
p19545,421.25
p19546,492.65
p19547,551.10
p19548,15.89
p19549,832.32
p19550,625.18
p19551,36.32
p19552,930.68
p19553,455.97
p19554,766.59
p19555,595.16
p19556,779.02
p19557,352.82
p19558,750.05
p19559,147.67
p19560,830.48
p19561,704.80
p19562,105.71
p19563,167.83
p19564,23.69
p19565,395.64
p19566,194.62
p19567,14.30
p19568,658.83
p19569,594.62
p19570,12.74
p19571,344.55
p19572,148.86
p19573,53.98
p19574,357.13
p19575,854.38
p19576,761.96
p19577,238.54
p19578,73.73
p19579,504.43
p19580,748.02
p19581,486.37
p19582,783.78
p19583,368.55
p19584,662.89
p19585,61.34
p19586,946.80
p19587,499.14
p19588,139.64
p19589,480.97
p19590,436.31
p19591,724.51
p19592,816.14
p19593,398.57
p19594,257.23
p19595,249.57
p19596,506.93
p19597,669.87
p19598,823.45
p19599,174.67
p19600,619.28
p19601,807.62
p19602,347.13
p19603,227.29
p19604,48.80
p19605,101.06
p19606,859.56
p19607,288.06
p19608,901.54
p19609,276.08
p19610,987.01
p19611,337.41
p19612,7.70
p19613,301.41
p19614,794.66
p19615,237.61
p19616,827.95
p19617,139.65
p19618,82.76
p19619,300.72
p19620,840.66
p19621,789.08
p19622,953.87
p19623,20.71
p19624,508.58
p19625,573.49
p19626,388.98
p19627,445.03
p19628,83.93
p19629,94.73
p19630,476.07
p19631,309.97
p19632,79.13
p19633,619.67
p19634,649.76
p19635,923.45
p19636,900.92
p19637,373.45
p19638,199.09
p19639,501.25
p19640,625.09
p19641,268.79
p19642,264.26
p19643,350.99
p19644,949.10
p19645,162.63
p19646,982.98
p19647,247.43
p19648,218.58
p19649,522.97
p19650,716.98
p19651,267.07
p19652,13.46
p19653,287.22
p19654,733.43
p19655,841.90
p19656,938.73
p19657,268.35
p19658,211.69
p19659,14.88
p19660,190.73
p19661,445.78
p19662,113.86
p19663,103.98
p19664,999.31
p19665,796.73
p19666,289.25
p19667,856.25
p19668,944.01
p19669,835.09
p19670,335.68
p19671,943.43
p19672,216.46
p19673,240.52
p19674,337.07
p19675,651.49
p19676,970.06
p19677,397.73
p19678,851.82
p19679,97.70
p19680,207.98
p19681,108.65
p19682,13.82
p19683,834.02
p19684,780.43
p19685,638.96
p19686,850.61
p19687,863.25
p19688,641.98
p19689,838.43
p19690,309.89
p19691,193.61
p19692,503.44
p19693,689.38
p19694,418.68
p19695,346.04
p19696,902.71
p19697,470.54
p19698,602.99
p19699,723.01
p19700,289.63
p19701,743.28
p19702,699.84
p19703,863.44
p19704,798.96
p19705,653.49
p19706,539.76
p19707,283.20
p19708,555.50
p19709,180.90
p19710,232.92
p19711,974.77
p19712,386.23
p19713,305.11
p19714,140.99
p19715,347.85
p19716,461.84
p19717,753.72
p19718,927.94
p19719,875.31
p19720,133.27
p19721,177.01
p19722,695.18
p19723,478.50
p19724,995.18
p19725,42.73
p19726,124.61
p19727,302.02
p19728,773.24
p19729,477.91
p19730,627.84
p19731,892.24
p19732,860.23
p19733,788.24
p19734,863.07
p19735,150.16
p19736,912.52
p19737,45.74
p19738,395.60
p19739,442.47
p19740,17.53
p19741,413.06
p19742,539.64
p19743,634.61
p19744,859.07
p19745,471.76
p19746,497.28
p19747,136.83
p19748,645.40
p19749,793.45
p19750,989.21
p19751,532.66
p19752,531.33
p19753,68.07
p19754,276.95
p19755,563.68
p19756,416.32
p19757,75.37
p19758,608.98
p19759,956.15
p19760,372.78
p19761,990.12
p19762,902.05
p19763,296.08
p19764,547.05
p19765,400.90
p19766,11.38
p19767,84.79
p19768,973.60
p19769,420.93
p19770,904.74
p19771,638.88
p19772,207.55
p19773,269.73
p19774,354.72
p19775,335.49
p19776,152.25
p19777,339.71
p19778,600.76
p19779,74.16
p19780,503.06
p19781,730.23
p19782,499.53
p19783,722.38
p19784,614.38
p19785,341.33
p19786,55.69
p19787,184.49
p19788,82.91
p19789,332.22
p19790,109.56
p19791,905.26
p19792,536.11
p19793,100.63
p19794,99.74
p19795,189.38
p19796,751.81
p19797,819.62
p19798,919.95
p19799,90.57
p19800,626.64
p19801,826.92
p19802,824.69
p19803,940.53
p19804,315.33
p19805,454.26
p19806,946.06
p19807,849.30
p19808,62.74
p19809,973.11
p19810,65.61
p19811,447.91
p19812,922.36
p19813,884.18
p19814,462.89
p19815,115.47
p19816,777.78
p19817,822.80
p19818,204.85
p19819,811.21
p19820,988.57
p19821,189.42
p19822,282.59
p19823,999.91
p19824,348.84
p19825,151.79
p19826,868.28
p19827,22.49
p19828,165.13
p19829,12.84
p19830,361.46
p19831,684.28
p19832,18.21
p19833,733.18
p19834,157.29
p19835,146.98
p19836,551.73
p19837,635.98
p19838,314.80
p19839,595.10
p19840,224.92
p19841,56.26
p19842,338.59
p19843,431.67
p19844,363.16
p19845,947.29
p19846,982.22
p19847,117.13
p19848,560.07
p19849,953.50
p19850,234.92
p19851,535.27
p19852,619.98
p19853,782.07
p19854,251.52
p19855,135.56
p19856,687.35
p19857,817.24
p19858,904.43
p19859,510.06
p19860,63.58
p19861,805.70
p19862,917.95
p19863,559.50
p19864,32.71
p19865,796.35
p19866,209.20
p19867,544.05
p19868,869.65
p19869,978.63
p19870,210.88
p19871,438.63
p19872,264.15
p19873,507.52
p19874,329.51
p19875,308.61
p19876,770.82
p19877,841.21
p19878,611.96
p19879,749.00
p19880,570.77
p19881,631.95
p19882,23.27
p19883,293.71
p19884,375.77
p19885,595.54
p19886,595.78
p19887,248.12
p19888,84.94
p19889,453.87
p19890,897.33
p19891,492.51
p19892,300.06
p19893,960.84
p19894,115.61
p19895,997.67
p19896,547.74
p19897,874.58
p19898,57.85
p19899,488.12
p19900,814.25
p19901,505.05
p19902,88.10
p19903,444.58
p19904,54.29
p19905,248.67
p19906,493.37
p19907,594.86
p19908,178.00
p19909,688.05
p19910,29.63
p19911,929.72
p19912,593.74
p19913,708.10
p19914,100.90
p19915,328.38
p19916,446.28
p19917,359.50
p19918,883.55
p19919,950.78
p19920,22.20
p19921,637.86
p19922,508.56
p19923,486.88
p19924,34.82
p19925,287.36
p19926,443.25
p19927,720.98
p19928,145.25
p19929,387.70
p19930,388.22
p19931,644.08
p19932,32.52
p19933,431.85
p19934,629.57
p19935,710.95
p19936,604.51
p19937,958.59
p19938,545.89
p19939,753.74
p19940,728.34
p19941,36.50
p19942,898.88
p19943,509.64
p19944,139.48
p19945,51.36
p19946,933.83
p19947,101.06
p19948,773.29
p19949,261.76
p19950,335.43
p19951,126.07
p19952,170.07
p19953,902.48
p19954,584.90
p19955,160.41
p19956,627.68
p19957,8.39
p19958,333.63
p19959,572.15
p19960,562.81
p19961,516.76
p19962,444.84
p19963,568.87
p19964,134.98
p19965,357.01
p19966,252.18
p19967,445.30
p19968,838.67
p19969,897.49
p19970,470.59
p19971,286.29
p19972,384.94
p19973,764.21
p19974,889.53
p19975,177.50
p19976,245.79
p19977,89.91
p19978,78.76
p19979,605.41
p19980,771.22
p19981,2.06
p19982,145.68
p19983,42.76
p19984,510.58
p19985,21.33
p19986,68.35
p19987,392.93
p19988,324.62
p19989,619.22
p19990,821.10
p19991,498.18
p19992,926.57
p19993,842.80
p19994,614.94
p19995,24.38
p19996,476.32
p19997,45.22
p19998,996.15
p19999,936.49
p20000,87.29
p20001,481.54
p20002,405.97
p20003,313.30
p20004,769.54
p20005,850.03
p20006,863.95
p20007,705.16
p20008,801.84
p20009,202.10
p20010,826.43
p20011,805.16
p20012,72.01
p20013,201.52
p20014,227.71
p20015,859.12
p20016,311.13
p20017,327.55
p20018,968.67
p20019,806.76
p20020,46.51
p20021,759.06
p20022,155.69
p20023,637.81
p20024,828.02
p20025,183.46
p20026,570.74
p20027,267.95
p20028,507.76
p20029,54.12
p20030,503.99
p20031,725.14
p20032,674.77
p20033,760.16
p20034,664.80
p20035,904.86
p20036,758.76
p20037,26.53
p20038,561.97
p20039,890.76
p20040,405.12
p20041,343.74
p20042,434.22
p20043,707.90
p20044,182.48
p20045,735.39
p20046,946.37
p20047,86.48
p20048,301.69
p20049,896.14
p20050,762.55
p20051,529.89
p20052,316.81
p20053,896.03
p20054,996.86
p20055,667.52
p20056,230.43
p20057,443.83
p20058,445.60
p20059,918.02
p20060,815.36
p20061,120.59
p20062,340.86
p20063,961.91
p20064,397.84
p20065,481.76
p20066,152.75
p20067,173.92
p20068,279.58
p20069,58.57
p20070,349.70
p20071,110.55
p20072,34.55
p20073,249.10
p20074,104.12
p20075,687.73
p20076,222.35
p20077,91.79
p20078,331.41
p20079,639.85
p20080,218.19
p20081,146.62
p20082,479.69
p20083,509.48
p20084,485.31
p20085,776.33
p20086,539.97
p20087,75.52
p20088,344.67
p20089,284.24
p20090,807.45
p20091,250.22
p20092,421.72
p20093,500.58
p20094,605.40
p20095,361.36
p20096,618.31
p20097,913.25
p20098,850.19
p20099,400.75
p20100,200.85
p20101,526.29
p20102,172.85
p20103,514.09
p20104,63.43
p20105,399.80
p20106,676.88
p20107,1.79
p20108,591.31
p20109,705.46
p20110,961.46
p20111,393.61
p20112,290.18
p20113,431.42
p20114,475.59
p20115,562.96
p20116,61.22
p20117,512.97
p20118,807.86
p20119,275.63
p20120,219.16
p20121,29.18
p20122,77.89
p20123,758.52
p20124,453.59
p20125,457.11
p20126,593.69
p20127,371.59
p20128,930.82
p20129,408.29
p20130,820.30
p20131,141.04
p20132,920.27
p20133,551.95
p20134,382.55
p20135,714.43
p20136,362.04
p20137,686.70
p20138,142.83
p20139,396.75
p20140,471.32
p20141,3.54
p20142,923.76
p20143,545.48
p20144,746.64
p20145,361.84
p20146,700.20
p20147,61.63
p20148,61.33
p20149,186.61
p20150,705.40
p20151,914.44
p20152,994.99
p20153,883.23
p20154,7.38
p20155,481.09
p20156,305.20
p20157,53.27
p20158,267.31
p20159,372.01
p20160,281.20
p20161,722.52
p20162,256.14
p20163,893.79
p20164,257.00
p20165,668.71
p20166,93.83
p20167,941.75
p20168,261.12
p20169,576.72
p20170,423.96
p20171,859.54
p20172,924.87
p20173,780.79
p20174,475.87
p20175,823.76
p20176,197.71
p20177,91.23
p20178,886.93
p20179,49.33
p20180,115.10
p20181,28.72
p20182,620.34
p20183,153.40
p20184,800.97
p20185,929.68
p20186,413.03
p20187,55.87
p20188,531.95
p20189,205.83
p20190,5.05
p20191,900.72
p20192,291.51
p20193,676.75
p20194,156.33
p20195,631.58
p20196,364.65
p20197,494.92
p20198,377.34
p20199,584.05
p20200,785.21
p20201,726.73
p20202,368.93
p20203,430.57
p20204,853.60
p20205,256.96
p20206,543.74
p20207,767.48
p20208,219.04
p20209,316.66
p20210,318.80
p20211,756.95
p20212,364.59
p20213,127.52
p20214,975.37
p20215,110.55
p20216,692.40
p20217,545.56
p20218,740.20
p20219,623.92
p20220,969.89
p20221,822.22
p20222,962.46
p20223,298.24
p20224,515.72
p20225,968.73
p20226,111.46
p20227,677.77
p20228,363.43
p20229,745.54
p20230,229.73
p20231,607.95
p20232,723.10
p20233,28.43
p20234,534.54
p20235,819.17
p20236,423.46
p20237,373.66
p20238,837.18
p20239,843.00
p20240,472.50
p20241,964.31
p20242,342.25
p20243,977.60
p20244,25.37
p20245,174.60
p20246,655.16
p20247,401.71
p20248,974.83
p20249,603.84
p20250,598.85
p20251,330.03
p20252,673.19
p20253,579.16
p20254,871.75
p20255,901.21
p20256,539.95
p20257,608.02
p20258,4.02
p20259,604.57
p20260,209.30
p20261,973.18
p20262,138.68
p20263,355.89
p20264,20.26
p20265,864.10
p20266,958.68
p20267,189.96
p20268,129.52
p20269,418.75
p20270,146.57
p20271,536.32
p20272,131.26
p20273,794.68
p20274,367.53
p20275,108.82
p20276,669.41
p20277,950.84
p20278,275.10
p20279,401.12
p20280,852.99
p20281,133.28
p20282,718.16
p20283,435.22
p20284,866.01
p20285,83.78
p20286,399.28
p20287,873.98
p20288,218.41
p20289,638.22
p20290,410.47
p20291,171.87
p20292,148.14
p20293,816.18
p20294,858.35
p20295,55.12
p20296,366.73
p20297,124.75
p20298,400.46
p20299,359.57
p20300,269.76
p20301,900.15
p20302,852.82
p20303,244.39
p20304,140.90
p20305,118.31
p20306,962.11
p20307,281.14
p20308,469.25
p20309,584.23
p20310,101.00
p20311,150.34
p20312,615.28
p20313,455.09
p20314,667.79
p20315,139.81
p20316,204.75
p20317,324.04
p20318,37.90
p20319,880.33
p20320,94.80
p20321,699.25
p20322,622.33
p20323,994.78
p20324,948.88
p20325,683.50
p20326,20.98
p20327,308.91
p20328,564.67
p20329,698.46
p20330,160.82
p20331,696.60
p20332,255.94
p20333,52.13
p20334,446.85
p20335,800.09
p20336,13.67
p20337,743.33
p20338,795.68
p20339,436.92
p20340,894.24
p20341,318.50
p20342,583.15
p20343,352.88
p20344,794.69
p20345,582.66
p20346,881.23
p20347,977.68
p20348,991.24
p20349,279.77
p20350,219.53
p20351,935.68
p20352,533.88
p20353,725.07
p20354,668.80
p20355,678.71
p20356,708.83
p20357,661.81
p20358,546.32
p20359,7.66
p20360,669.47
p20361,424.50
p20362,359.39
p20363,68.63
p20364,394.65
p20365,150.82
p20366,829.73
p20367,380.26
p20368,598.82
p20369,989.99
p20370,771.02
p20371,262.26
p20372,881.31
p20373,663.81
p20374,527.13
p20375,490.11
p20376,45.15
p20377,131.79
p20378,436.41
p20379,619.35
p20380,486.51
p20381,319.05
p20382,539.85
p20383,49.86
p20384,9.93
p20385,752.84
p20386,894.17
p20387,929.88
p20388,669.47
p20389,949.58
p20390,306.92
p20391,343.05
p20392,845.76
p20393,402.40
p20394,756.85
p20395,874.47
p20396,962.13
p20397,678.39
p20398,30.56
p20399,173.78
p20400,223.58
p20401,238.25
p20402,833.18
p20403,223.85
p20404,479.27
p20405,470.89
p20406,792.42
p20407,487.10
p20408,426.90
p20409,6.68
p20410,445.65
p20411,275.15
p20412,273.52
p20413,432.07
p20414,74.83
p20415,969.31
p20416,497.76
p20417,908.63
p20418,399.63
p20419,521.44
p20420,58.05
p20421,296.30
p20422,681.11
p20423,440.69
p20424,542.44
p20425,1.90
p20426,165.59
p20427,394.82
p20428,705.60
p20429,379.23
p20430,631.38
p20431,664.70
p20432,180.37
p20433,722.47
p20434,835.57
p20435,741.43
p20436,419.35
p20437,42.84
p20438,182.58
p20439,93.29
p20440,474.61
p20441,420.98
p20442,768.33
p20443,738.77
p20444,594.60
p20445,799.31
p20446,873.09
p20447,286.80
p20448,797.13
p20449,21.20
p20450,310.43
p20451,284.38
p20452,930.68
p20453,922.05
p20454,274.13
p20455,277.11
p20456,692.32
p20457,597.59
p20458,826.33
p20459,441.11
p20460,432.78
p20461,351.87
p20462,495.23
p20463,641.75
p20464,954.57
p20465,58.17
p20466,448.22
p20467,155.48
p20468,888.74
p20469,363.63
p20470,899.74
p20471,221.92
p20472,889.56
p20473,77.16
p20474,58.35
p20475,14.44
p20476,13.27
p20477,891.45
p20478,616.16
p20479,525.35
p20480,86.10
p20481,825.32
p20482,717.14
p20483,855.83
p20484,360.88
p20485,610.39
p20486,699.02
p20487,870.76
p20488,19.41
p20489,35.26
p20490,380.12
p20491,453.20
p20492,210.39
p20493,543.12
p20494,355.51
p20495,380.61
p20496,707.11
p20497,545.27
p20498,401.20
p20499,608.59
p20500,810.22
p20501,14.36
p20502,447.13
p20503,367.06
p20504,746.18
p20505,340.08
p20506,15.36
p20507,769.99
